epoch,batch,id,mem (cpu),gpu,gpu (gb?)
3,26,before training anything,56.08745779,10420224,0.010420224
3,26,before training adversary (1),56.0846889,10420224,0.010420224
3,26,after training adversary (1),56.12694733,10919168,0.010919168
3,26,after training adversary (2),56.13039616,11438080,0.01143808
3,26,before training main model,56.12670566,11438080,0.01143808
3,26,after compiling,56.12657459,11438592,0.011438592
3,26,after training main model,56.16902963,19516416,0.019516416
3,27,before training anything,56.16791962,19516416,0.019516416
3,27,before training adversary (1),56.1684521,19516416,0.019516416
3,27,after training adversary (1),56.19033293,19975936,0.019975936
3,27,after training adversary (2),56.21407334,20505600,0.0205056
3,27,before training main model,56.21436006,20505600,0.0205056
3,27,after compiling,56.20932198,20506112,0.020506112
3,27,after training main model,56.29183181,28082944,0.028082944
3,28,before training anything,56.29103309,28082944,0.028082944
3,28,before training adversary (1),56.29189734,28082944,0.028082944
3,28,after training adversary (1),56.31094374,28583680,0.02858368
3,28,after training adversary (2),56.36478976,29265920,0.02926592
3,28,before training main model,56.3606487,29265920,0.02926592
3,28,after compiling,56.37332992,29266432,0.029266432
3,28,after training main model,56.41606349,36383488,0.036383488
3,29,before training anything,56.41606349,36383488,0.036383488
3,29,before training adversary (1),56.42298982,36383488,0.036383488
3,29,after training adversary (1),56.44962611,36988928,0.036988928
3,29,after training adversary (2),56.47092122,37459968,0.037459968
3,29,before training main model,56.46652211,37459968,0.037459968
3,29,after compiling,56.46934016,37460480,0.03746048
3,29,after training main model,56.53855437,45031680,0.04503168
3,30,before training anything,56.54601318,1130752,0.001130752
3,30,before training adversary (1),56.54601318,629504,0.000629504
3,30,after training adversary (1),56.62637261,1159936,0.001159936
3,30,after training adversary (2),56.60966502,1689856,0.001689856
3,30,before training main model,56.60966502,1689856,0.001689856
3,30,after compiling,56.60966502,1405696,0.001405696
3,30,after training main model,56.7446569,9210880,0.00921088
3,31,before training anything,56.7446569,9210880,0.00921088
3,31,before training adversary (1),56.74576691,9210880,0.00921088
3,31,after training adversary (1),56.76179046,9747456,0.009747456
3,31,after training adversary (2),56.78825472,10312704,0.010312704
3,31,before training main model,56.78640333,10312704,0.010312704
3,31,after compiling,56.78536294,10313216,0.010313216
3,31,after training main model,56.87751885,18588928,0.018588928
3,32,before training anything,56.87837491,18588928,0.018588928
3,32,before training adversary (1),56.88777523,18588928,0.018588928
3,32,after training adversary (1),56.98838938,19187456,0.019187456
3,32,after training adversary (2),56.91778253,19678720,0.01967872
3,32,before training main model,56.9166848,19678720,0.01967872
3,32,after compiling,56.91690598,19679232,0.019679232
3,32,after training main model,56.9580585,27078400,0.0270784
3,33,before training anything,56.95777587,27078400,0.0270784
3,33,before training adversary (1),56.95637094,27078400,0.0270784
3,33,after training adversary (1),56.97530675,27603200,0.0276032
3,33,after training adversary (2),56.99568026,28345088,0.028345088
3,33,before training main model,56.9964585,28345088,0.028345088
3,33,after compiling,56.99791667,28345600,0.0283456
3,33,after training main model,57.06616013,35922432,0.035922432
3,34,before training anything,57.06698752,35922432,0.035922432
3,34,before training adversary (1),57.06722509,35922432,0.035922432
3,34,after training adversary (1),57.13494835,36434432,0.036434432
3,34,after training adversary (2),57.12386867,37054976,0.037054976
3,34,before training main model,57.12756736,37054976,0.037054976
3,34,after compiling,57.13094246,37055488,0.037055488
3,34,after training main model,57.21883443,44773376,0.044773376
3,35,before training anything,57.22843546,1175808,0.001175808
3,35,before training adversary (1),57.22843546,628992,0.000628992
3,35,after training adversary (1),57.28897434,1149952,0.001149952
3,35,after training adversary (2),57.29755546,1640960,0.00164096
3,35,before training main model,57.2977193,1640960,0.00164096
3,35,after compiling,57.29318912,1326080,0.00132608
3,35,after training main model,57.44026829,9673216,0.009673216
3,36,before training anything,57.43804826,9673216,0.009673216
3,36,before training adversary (1),57.43590195,9673216,0.009673216
3,36,after training adversary (1),57.49248819,10221312,0.010221312
3,36,after training adversary (2),57.50115123,10770944,0.010770944
3,36,before training main model,57.5015895,10770944,0.010770944
3,36,after compiling,57.50237594,10771456,0.010771456
3,36,after training main model,57.57085286,18551808,0.018551808
3,37,before training anything,57.55649638,18551808,0.018551808
3,37,before training adversary (1),57.55703706,18551808,0.018551808
3,37,after training adversary (1),57.56522906,19047168,0.019047168
3,37,after training adversary (2),57.58721638,19558656,0.019558656
3,37,before training main model,57.59543706,19558656,0.019558656
3,37,after compiling,57.58758912,19559168,0.019559168
3,37,after training main model,57.67994982,27106304,0.027106304
3,38,before training anything,57.68119091,27106304,0.027106304
3,38,before training adversary (1),57.68298086,27106304,0.027106304
3,38,after training adversary (1),57.69194701,27673856,0.027673856
3,38,after training adversary (2),57.71475763,28254720,0.02825472
3,38,before training main model,57.7152983,28254720,0.02825472
3,38,after compiling,57.71585536,28255232,0.028255232
3,38,after training main model,57.7719255,35369216,0.035369216
3,39,before training anything,57.7721303,35369216,0.035369216
3,39,before training adversary (1),57.80017152,35369216,0.035369216
3,39,after training adversary (1),57.77453466,35850240,0.03585024
3,39,after training adversary (2),57.79725926,36367872,0.036367872
3,39,before training main model,57.79692339,36367872,0.036367872
3,39,after compiling,57.80122419,36368384,0.036368384
3,39,after training main model,57.86098893,43936000,0.043936
3,40,before training anything,57.8645975,1150976,0.001150976
3,40,before training adversary (1),57.8651177,615168,0.000615168
3,40,after training adversary (1),57.91349146,1206784,0.001206784
3,40,after training adversary (2),57.94071757,1716992,0.001716992
3,40,before training main model,57.94071757,1716992,0.001716992
3,40,after compiling,57.96826317,1432320,0.00143232
3,40,after training main model,58.08272998,9646080,0.00964608
3,41,before training anything,58.07917056,9646080,0.00964608
3,41,before training adversary (1),58.07920742,9646080,0.00964608
3,41,after training adversary (1),58.1782569,10353152,0.010353152
3,41,after training adversary (2),58.17076941,10928896,0.010928896
3,41,before training main model,58.16594022,10928896,0.010928896
3,41,after compiling,58.16384717,10929408,0.010929408
3,41,after training main model,58.30270157,18524416,0.018524416
3,42,before training anything,58.32001946,18524416,0.018524416
3,42,before training adversary (1),58.21773414,18524416,0.018524416
3,42,after training adversary (1),58.24187597,19206400,0.0192064
3,42,after training adversary (2),58.27538125,19728128,0.019728128
3,42,before training main model,58.27487744,19728128,0.019728128
3,42,after compiling,58.27095347,19728640,0.01972864
3,42,after training main model,58.30839501,27864064,0.027864064
3,43,before training anything,58.3095296,27864064,0.027864064
3,43,before training adversary (1),58.30520422,27864064,0.027864064
3,43,after training adversary (1),58.34421862,28343552,0.028343552
3,43,after training adversary (2),58.36077466,28943360,0.02894336
3,43,before training main model,58.36345344,28943360,0.02894336
3,43,after compiling,58.36408013,28943872,0.028943872
3,43,after training main model,58.40858317,36224256,0.036224256
3,44,before training anything,58.41015194,36224256,0.036224256
3,44,before training adversary (1),58.40911974,36224256,0.036224256
3,44,after training adversary (1),58.42256691,36714240,0.03671424
3,44,after training adversary (2),58.44803584,37207296,0.037207296
3,44,before training main model,58.43636634,37207296,0.037207296
3,44,after compiling,58.43807027,37207808,0.037207808
3,44,after training main model,58.51765146,45098240,0.04509824
3,45,before training anything,58.52812493,1224704,0.001224704
3,45,before training adversary (1),58.52929229,612352,0.000612352
3,45,after training adversary (1),58.57539686,1134080,0.00113408
3,45,after training adversary (2),58.56646758,1792512,0.001792512
3,45,before training main model,58.56693453,1792512,0.001792512
3,45,after compiling,58.56548454,1492224,0.001492224
3,45,after training main model,58.73821696,8852224,0.008852224
3,46,before training anything,58.73524736,8852224,0.008852224
3,46,before training adversary (1),58.73554637,8852224,0.008852224
3,46,after training adversary (1),58.7383808,9414144,0.009414144
3,46,after training adversary (2),58.77533082,9959936,0.009959936
3,46,before training main model,58.76792934,9959936,0.009959936
3,46,after compiling,58.79698637,9960448,0.009960448
3,46,after training main model,58.83774157,18305792,0.018305792
3,47,before training anything,58.83561165,18305792,0.018305792
3,47,before training adversary (1),58.8343296,18305792,0.018305792
3,47,after training adversary (1),58.84386509,18921472,0.018921472
3,47,after training adversary (2),58.86722867,19451648,0.019451648
3,47,before training main model,58.87296717,19451648,0.019451648
3,47,after compiling,58.87237734,19452160,0.01945216
3,47,after training main model,58.93008589,27146240,0.02714624
3,48,before training anything,58.92544102,27146240,0.02714624
3,48,before training adversary (1),58.92875878,27146240,0.02714624
3,48,after training adversary (1),58.94605619,27724032,0.027724032
3,48,after training adversary (2),58.98018406,28302336,0.028302336
3,48,before training main model,58.97786163,28302336,0.028302336
3,48,after compiling,59.00712346,28302848,0.028302848
3,48,after training main model,59.04931226,36265984,0.036265984
3,49,before training anything,59.04771891,36265984,0.036265984
3,49,before training adversary (1),59.04139059,36265984,0.036265984
3,49,after training adversary (1),59.06917786,37047552,0.037047552
3,49,after training adversary (2),59.08126106,37511936,0.037511936
3,49,before training main model,59.08013056,37511936,0.037511936
3,49,after compiling,59.08072858,37512448,0.037512448
3,49,after training main model,59.21931674,44869632,0.044869632
3,50,after batches are done,59.23280486,44869632,0.044869632
3,50,after model test_on_batch,59.2553001,44997888,0.044997888
3,50,after adv test_on_batch,59.3425408,46572032,0.046572032
3,50,before reloading weights,59.28590541,46573568,0.046573568
3,50,after reloading weights,59.27739392,1193984,0.001193984
4,0,before training anything,59.31842355,1116416,0.001116416
4,0,before training adversary (1),59.29360998,589056,0.000589056
4,0,after training adversary (1),59.3024041,1032192,0.001032192
4,0,after training adversary (2),59.32386714,1575168,0.001575168
4,0,before training main model,59.31935744,1575168,0.001575168
4,0,after compiling,59.32201984,1292544,0.001292544
4,0,after training main model,59.49442867,8805632,0.008805632
4,1,before training anything,59.49494477,8805632,0.008805632
4,1,before training adversary (1),59.49522739,8805632,0.008805632
